,425 SAO Al,Octanol PPM,Hexanol PPM,Ethanol PPM,Dodecanol PPM,Decanol PPM,Butanol PPM,%nC8OH,%nC6OH,%nC12OH,%nC10OH,%Al2O3_bM,AYC55580,DI55102,DI55152,DI55580,FC42428,FC52018,FC55003,FC55009,FC55102,FC55152,FC55552,FC55555,FC55569,FC55576,FFC55553,FFC55555,FYC55553,II52554,LC52572,LC55553,LC55555,LC55557,LC55568,LC90366,LC90368,PI55004,PI55020,PI55560,TC52015,TC55552,TC55553,TC55555,TC55566,TI40050,TI52014,TI55013,TI55014,TI55015,TI55016,TI55017,TI55021,TI55023,VI52558B
867,5.798,4.8725,4.0925,17.1275,0.9975,5.555,27.4875,4.8725,4.0925,0.9975,5.555,9.325,6.630959,1.001534,0.96152,0.965104,24916.7875,21335.8875,6434.41625,98.98171,28897.075,25551.675,24288.05,19442.525,7079.2275,385.440375,0.991859,0.801459,24078.125,135.935125,62.479662,68.635825,60.141712,70.307537,41.3517,13.539616,48.457687,1.431309,-1.994444,0.415912,88.957437,178.19075,169.23225,182.19625,202.0795,91.902675,136.7735,193.8475,189.41875,188.080375,185.15525,177.815375,219.1565,216.048375,2.837134
868,5.7235,3.435,2.775,4.4575,0.5425,3.1025,6.335,3.435,2.775,0.5425,3.1025,7.41,6.630959,1.001534,0.96152,0.965104,24916.7875,21335.8875,6434.41625,98.98171,28897.075,25551.675,24288.05,19442.525,7079.2275,385.440375,0.991859,0.801459,24078.125,135.935125,62.479662,68.635825,60.141712,70.307537,41.3517,13.539616,48.457687,1.431309,-1.994444,0.415912,88.957437,178.19075,169.23225,182.19625,202.0795,91.902675,136.7735,193.8475,189.41875,188.080375,185.15525,177.815375,219.1565,216.048375,2.837134
869,5.8255,5.1525,4.185,3.7775,0.505,3.7325,5.31,5.1525,4.185,0.505,3.7325,10.3,5.879169,1.009332,0.958997,0.958528,27473.7125,20428.9625,6331.325,435.940125,33357.5625,29750.775,24727.85,20025.1125,7032.23875,373.678875,1.079122,0.809336,26730,133.4555,62.955237,68.312063,60.014187,70.083962,41.751762,44.616863,54.41205,1.752411,-1.62417,0.87983,80.5556,161.326875,178.00975,180.024125,204.607125,82.5366,118.62275,196.718625,191.95825,190.187375,186.358,185.264,219.915875,217.310125,3.01338
870,5.925,3.8625,3.0675,6.0425,0.405,2.6125,8.475,3.8625,3.0675,0.405,2.6125,9.5325,6.46566,1.01555,0.976926,0.962594,23073.0125,23244.9375,5909.2325,473.846859,35386.1,29684.225,25182.325,20383.4375,6626.90625,374.2095,1.089918,0.81044,27411.7,134.7164,54.578837,59.777175,59.981838,71.837362,40.502062,2.774309,50.37525,2.000206,-1.21526,1.178419,86.436475,161.702875,181.588875,179.99975,205.929125,85.350162,129.845125,199.83175,194.971625,193.35275,188.49325,187.267875,219.917875,218.0605,4.340413
871,5.9895,4.295,3.34,13.365,0.3925,2.9825,12.9575,4.295,3.34,0.3925,2.9825,9.7375,6.573246,1.018616,0.98051,0.963932,30330,32892.675,5377.5575,399.133402,44962.2625,39833.175,32743.6625,26538.0625,6769.15125,332.08625,1.10657,0.81065,36225.6375,178.104838,68.7807,60.385738,60.003788,72.22775,41.340888,2.634761,49.078437,1.688939,-1.719996,0.811478,83.077662,163.2775,161.532375,179.79375,204.540625,87.421125,138.107875,187.86675,184.978,183.330125,181.632,180.189875,219.86125,217.20525,3.530032
872,5.9975,6.6,5.2175,70.635,0.4925,4.1,34.365,6.6,5.2175,0.4925,4.1,10.275,6.494963,1.017284,0.975371,0.963788,38181.0375,34454.7375,5322.20125,1169.1075,51787.4125,46358.325,38998.9875,30418.725,6896.1325,358.027625,1.059985,0.779307,41353.8125,188.4885,65.150487,60.045438,60.017412,71.876075,41.496363,2.61751,42.786487,1.433003,-2.306845,0.538952,76.8759,168.3465,162.478375,179.981375,200.00025,79.1373,136.478,191.41925,188.357375,186.724125,184.155125,182.770625,218.92775,216.45875,3.55512
873,6.014,6.595,5.3075,73.64,0.475,4.2775,24.3525,6.595,5.3075,0.475,4.2775,10.2775,6.356164,1.017081,0.978187,0.962387,41013.0125,33910.0625,4612.64625,892.7675,51138.275,46963.0375,38974.85,30434.4125,6974.42625,375.632375,1.050312,0.780384,40944.7,184.97,65.699225,60.056562,60.043387,71.920913,41.4411,2.64305,42.426762,1.620594,-2.139056,0.71367,84.956312,174.84325,158.055125,180.049625,204.382875,89.431838,142.251375,190.98325,188.15825,186.672625,184.217,183.382,219.45725,216.994375,3.597089
874,5.991,8.1125,6.3175,59.315,0.51,4.945,17.0775,8.1125,6.3175,0.51,4.945,10.06,5.990184,1.02068,0.977798,0.960112,41325.25,39953.225,4737.93875,679.52375,47196.375,44182.775,36190.475,28519.5375,7033.81875,358.130875,1.049438,0.787126,37996.3375,213.61075,67.802937,60.22135,60.02025,72.1691,41.4685,20.264588,48.266525,1.324462,-2.610053,0.418554,85.953437,181.365875,149.131875,180.022125,205.343375,90.148813,143.6255,187.458875,185.32475,183.982625,182.449875,181.620125,218.682375,216.079625,3.490959
875,5.9855,8.2875,6.5075,44.835,0.44,5.0275,12.5825,8.2875,6.5075,0.44,5.0275,10.0775,5.985865,1.018449,0.976816,0.95977,36731.2625,41346.025,5002.4325,713.615125,45750.1,42141.6625,34737.3125,27499.2125,7025.4325,357.986,1.05066,0.791417,36482.6,219.1735,65.663412,59.678737,60.037762,71.944875,41.355213,39.643875,55.92905,1.481043,-2.512306,0.569576,83.825987,184.499,150.53825,180.083875,200.0335,87.50145,144.168625,188.801875,186.309,184.879375,183.04375,182.2195,219.0605,216.524875,3.582298
876,6.0505,7.485,5.96,24.155,0.625,4.955,7.755,7.485,5.96,0.625,4.955,10.2,6.010306,1.022177,0.983299,0.959086,32008.6375,31057.8125,5768.31625,994.56625,42931.7375,38461.875,32522.1625,25660.5625,7018.61,379.504125,1.049496,0.789071,34126.7375,171.847,62.06735,59.906375,59.972012,71.99385,41.344088,51.758163,54.521038,1.942445,-1.87479,1.047836,85.96185,134.14125,156.086,179.895375,176.112875,89.705287,140.626125,178.700375,178.307375,177.001,177.5985,176.775375,220.41175,218.015375,3.350178
877,6.1015,6.8075,5.3375,12.8325,0.3825,3.6925,6.4125,6.8075,5.3375,0.3825,3.6925,10.6025,6.300755,1.021597,0.983246,0.962398,31738.5625,27619.4125,6368.1975,924.04975,42007.2,38061.4,32501.0875,25364.4,6940.4725,461.570875,1.030139,0.779716,33489.175,158.428,62.508487,68.02005,60.009175,72.204075,41.696987,62.510425,52.660025,1.403806,-2.95809,0.466437,85.451025,141.5765,152.6335,180.024875,178.695375,88.20625,139.298625,179.459,178.951875,177.598375,177.98425,176.905,218.902625,216.24075,3.607565
878,5.998,5.6425,4.4975,15.275,0.375,3.29,6.695,5.6425,4.4975,0.375,3.29,10.775,6.174605,1.018489,0.978694,0.960083,32314.9375,29498.2125,5903.005,1125.8,41889.05,37624.9625,32514.9,25359.0125,6916.2575,488.059,1.028548,0.779848,33433.475,166.270875,63.096787,67.894813,60.0272,71.924037,41.58545,68.172525,50.833512,2.109703,-2.15768,1.171932,85.821613,147.37975,162.789375,179.837625,179.785875,89.813388,140.310875,186.8,184.83025,183.29925,181.823375,180.697375,220.88975,218.411875,3.593741
879,6.011,5.1225,4.0325,14.1075,0.3425,2.9,6.58,5.1225,4.0325,0.3425,2.9,10.705,6.066311,1.016959,0.97731,0.959483,32372.0375,29120.475,6013.82375,1166.42,42026.4,37851.0375,32483.9125,25345.175,6808.8025,495.899375,1.030944,0.77995,33499.3625,158.596125,63.027762,68.166888,60.0235,72.087,41.61425,68.030488,48.926362,1.980264,-2.435142,1.036735,85.627562,146.081,164.9945,179.96975,178.888,89.692912,138.62,187.82025,185.69275,183.94275,182.242625,180.821125,220.404875,217.992125,3.288716
880,6.175,8.4125,4.985,12.45,1.015,6.2675,5.705,8.4125,4.985,1.015,6.2675,10.8425,6.368417,1.016922,0.97563,0.962124,33946.2,27673.4125,6375.31625,1327.5325,40839.6625,36669.4875,32565.7,25362.8,6954.385,340.399059,1.030975,0.780034,33492.325,152.832875,62.7648,67.355925,59.946362,71.923425,41.30175,69.714175,50.029512,1.880956,-2.591086,0.908347,85.523512,145.695125,166.767875,180.1195,178.708375,85.9821,137.2215,189.032625,186.0605,183.985625,182.449125,180.74825,223.07325,217.5405,3.538181
881,6.1995,7.755,4.4625,14.2975,0.9575,6.37,5.7275,7.755,4.4625,0.9575,6.37,10.82,5.689178,1.011766,0.968505,0.956777,33894.275,24698.175,5964.4525,755.060125,42298.7875,37968.7625,32849.5125,25597.5625,6803.83625,494.075125,1.046641,0.779814,34432.575,141.357125,62.765,68.101925,59.991163,71.873625,41.923488,79.6622,52.403662,1.916822,-2.845169,0.957269,84.809363,151.295,187.152125,179.90175,196.260375,86.833025,136.63375,198.550875,193.5125,191.237875,187.055125,185.24475,220.40475,217.750375,3.554556
882,6.193,4.51,3.7425,10.105,0.5725,2.96,4.78,4.51,3.7425,0.5725,2.96,10.265,5.370117,1.008964,0.964619,0.953862,33841.8875,23382.5875,6116.405,405.698518,42031.1125,37914.875,31898.875,24879.325,6802.42625,501.82175,1.070219,0.779163,34185,136.368125,61.93725,68.254925,60.029637,71.773162,41.254638,79.9638,54.510862,2.115849,-2.646438,1.175586,82.206463,158.7495,185.166625,179.800875,204.918,82.81135,134.195,201.64725,196.52275,194.419375,189.31375,187.338,221.036625,218.427125,3.957813
883,6.2075,4.615,4.1925,4.6275,0.24,2.19,3.72,4.615,4.1925,0.24,2.19,8.6325,4.999815,1.011998,0.9725,0.951599,21659.5625,43758.2,6579.96,6.621975,30342.075,27659.925,23223.45,18117.525,6877.2525,424.5915,1.073338,0.780202,24912.9625,220.96375,68.939412,67.971412,59.906512,71.959475,41.092475,79.657013,66.200725,1.804665,-2.77066,0.883719,82.191562,165.067625,151.984,179.932625,205.026875,83.135937,138.96975,183.87325,182.55275,180.548625,180.27775,178.5975,220.064375,217.4715,4.004776
884,6.288,5.6,4.8975,3.1075,0.315,3.4775,3.79,5.6,4.8975,0.315,3.4775,10.5975,4.882146,1.011892,0.973814,0.950794,19956,33429.4875,6660.87,60.355496,29420.05,26229.975,22981.25,17931.2875,6898.24125,450.218875,1.058191,0.779341,24354.875,176.394375,63.708413,67.897688,59.985725,71.8781,40.7491,79.498387,58.21935,1.810081,-2.795517,0.891427,85.168625,162.480625,150.05025,179.922,204.78975,84.5843,137.72,181.7945,180.872125,178.666625,179.1005,177.35075,220.929,217.374125,3.563035
885,6.347,5.04,4.705,2.735,0.2025,2.57,3.63,5.04,4.705,0.2025,2.57,10.955,4.592713,1.010626,0.973159,0.948959,20117.3125,35367.0875,6561.7875,29.105509,29105.6625,26255.6,22669.5875,17725.2375,6912.2775,437.953,1.058298,0.781288,24019.275,179.482125,64.763737,68.084162,60.007362,71.932012,40.983162,79.759412,51.13995,1.590225,-3.109575,0.66924,87.875338,160.97475,148.861,180.012,204.592625,87.138575,139.0185,181.287125,180.6575,178.55,179.212125,177.45975,219.339375,216.689875,3.864945
886,6.3295,5.53,4.9775,2.705,0.2625,3.055,3.8,5.53,4.9775,0.2625,3.055,11.04,4.592713,1.010626,0.973159,0.948959,20117.3125,35367.0875,6561.7875,29.105509,29105.6625,26255.6,22669.5875,17725.2375,6912.2775,437.953,1.058298,0.781288,24019.275,179.482125,64.763737,68.084162,60.007362,71.932012,40.983162,79.759412,51.13995,1.590225,-3.109575,0.66924,87.875338,160.97475,148.861,180.012,204.592625,87.138575,139.0185,181.287125,180.6575,178.55,179.212125,177.45975,219.339375,216.689875,3.864945
887,6.341,7.415,4.275,2.34,1.44,12.6875,3.2625,7.415,4.275,1.44,12.6875,10.5875,4.418911,1.009737,0.971438,0.947778,20472.2375,33536.4875,6609.41,94.460284,28649.8875,25907.675,22421.2625,17517.825,6917.5575,432.5255,1.05897,0.781357,23749.8,175.204125,63.856887,68.1781,60.057725,71.95585,40.99935,79.774663,51.196925,1.510076,-3.249234,0.587649,83.315775,159.88975,150.448875,179.9255,204.623,84.839525,136.99775,181.1315,180.465875,178.116625,178.949625,176.847875,219.171625,216.5195,3.777569
888,6.2895,5.1525,4.3175,2.215,0.9125,4.9725,3.2425,5.1525,4.3175,0.9125,4.9725,10.8475,4.418911,1.009737,0.971438,0.947778,20472.2375,33536.4875,6609.41,94.460284,28649.8875,25907.675,22421.2625,17517.825,6917.5575,432.5255,1.05897,0.781357,23749.8,175.204125,63.856887,68.1781,60.057725,71.95585,40.99935,79.774663,51.196925,1.510076,-3.249234,0.587649,83.315775,159.88975,150.448875,179.9255,204.623,84.839525,136.99775,181.1315,180.465875,178.116625,178.949625,176.847875,219.171625,216.5195,3.777569
889,6.225,4.425,4.1175,2.3,0.2125,2.485,3.2675,4.425,4.1175,0.2125,2.485,10.755,4.418911,1.009737,0.971438,0.947778,20472.2375,33536.4875,6609.41,94.460284,28649.8875,25907.675,22421.2625,17517.825,6917.5575,432.5255,1.05897,0.781357,23749.8,175.204125,63.856887,68.1781,60.057725,71.95585,40.99935,79.774663,51.196925,1.510076,-3.249234,0.587649,83.315775,159.88975,150.448875,179.9255,204.623,84.839525,136.99775,181.1315,180.465875,178.116625,178.949625,176.847875,219.171625,216.5195,3.777569
890,6.176,4.265,4.0275,2.2275,0.245,2.28,3.2225,4.265,4.0275,0.245,2.28,10.8175,3.302024,1.001152,0.960825,0.938339,22612.75,25978.1625,6938.23875,273.60425,27292.5125,24834.325,21415.8375,16723.675,6974.11375,381.222,1.058745,0.780768,22720.025,149.59625,59.127987,68.185775,60.018088,72.003737,41.076025,79.747637,54.020975,2.098356,-2.833541,1.129596,75.00555,154.22,161.90475,179.9485,204.86225,78.94975,130.1875,185.09025,183.740375,180.416875,180.6575,176.1765,212.418625,218.304875,3.387945
891,6.05,5.01,4.235,2.0825,0.2,2.685,3.22,5.01,4.235,0.2,2.685,10.535,2.527661,0.997758,0.960541,0.932911,21550.425,27426.15,6766.12,72.368075,27238.5625,25284.25,21511.85,16793.1125,6805.2325,548.85575,1.060646,0.780934,22791.2375,154.565375,61.024475,67.990612,60.025525,72.15715,41.097687,79.568013,53.9681,2.013562,-2.91116,1.027594,75.364887,154.87525,160.78575,179.982625,204.980875,78.673487,131.295375,184.648875,183.5375,180.402,180.731375,175.566625,220.629375,217.78,3.679725
892,6.065,5.075,4.7225,2.7325,0.25,2.6275,3.9175,5.075,4.7225,0.25,2.6275,10.3825,2.338049,0.997338,0.960375,0.931709,21157.1875,24491.375,6763.6675,112.421488,27295.8625,25084.0375,21635.7625,16830.7,6778.22375,566.8935,1.059453,0.778242,22926.625,143.85275,61.145212,68.125362,60.091687,72.217263,41.325313,79.55045,53.61315,1.899561,-3.062537,0.917645,76.098175,154.741875,162.3075,179.80775,204.826375,80.607862,131.182875,184.575375,183.43775,180.264375,180.549125,175.3305,220.40975,217.48625,3.727965
893,6.1575,5.4425,4.4375,13.1875,2.415,6.195,29.435,5.4425,4.4375,2.415,6.195,10.76,2.375891,0.991316,0.961794,0.930589,38126.2375,33060.6375,7043.71875,280.0688,46492.2625,42207.9125,37000.8,28867.325,7327.63375,116.036671,1.060134,0.779973,39207.5125,179.98375,65.521525,67.902838,59.971375,71.940462,41.774113,79.52795,55.10065,2.608345,-2.938673,1.545671,82.385925,161.943875,177.291,180.085,204.886875,88.685125,137.299375,197.138,193.3575,190.357125,186.861375,182.600875,223.0985,219.858625,3.85237
894,6.1835,4.4475,4.1725,12.0875,0.775,3.1225,7.2525,4.4475,4.1725,0.775,3.1225,11.035,2.140923,1.018444,0.961334,0.929629,38415.625,30580.1,6832.98625,104.12115,46599,42649.1625,37033.6125,28841.6,7304.31125,132.648134,1.059325,0.779595,39236.8125,170.960125,63.952275,68.1282,60.041063,72.076387,41.81045,79.38125,56.00965,2.148064,-3.26035,1.074457,83.712,173.773125,170.10575,179.99975,205.01775,89.471863,137.007125,198.64825,192.935625,190.05625,186.81275,183.350875,220.81475,218.555,4.016856
895,6.106,4.3,4.105,10.225,0.42,2.595,4.53,4.3,4.105,0.42,2.595,11.1025,2.117601,1.01665,0.955399,0.929943,38736.0375,32870.225,6921.12875,141.314786,49172.075,45101.625,38918.675,30358.025,7400.13625,5.964438,1.06054,0.780002,41286.325,179.422125,63.857912,67.903025,60.099737,72.067375,41.76395,79.454463,55.021963,1.896991,-3.777086,0.770462,77.6086,182.513,168.529875,179.95525,205.03875,79.234887,134.399625,200.03,194.107875,191.039875,187.738125,184.203125,224.958375,217.7595,3.955124
896,6.092,5.0425,4.42,17.8625,0.3775,3.35,5.005,5.0425,4.42,0.3775,3.35,10.1175,1.925911,1.013991,0.953798,0.928401,39372.725,31342.2,6751.315,15.504554,49906.8375,45773.4625,39278.0875,30723.6,7398.2925,7.161788,1.060104,0.780987,41704.6125,173.433375,64.374637,68.196713,59.977563,71.980925,41.477362,79.354988,52.910762,2.024361,-3.688656,0.872715,76.928738,184.888875,167.91925,180.05525,204.96025,79.3964,132.68375,200.117875,194.30275,191.262125,187.9115,186.34325,230.206125,218.017375,3.884088
897,6.0525,3.9975,3.2925,10.57,0.215,2.5075,4.425,3.9975,3.2925,0.215,2.5075,10.7925,2.210824,1.002396,0.944894,0.927445,38781.7625,27122.7125,7704.06625,1287.05625,47490.4125,43314.475,37963.5,29512.8375,7399.34125,5.923499,1.039845,0.779477,39414.375,150.241375,62.604162,68.385413,60.051287,72.128275,42.05955,79.313625,65.249662,3.793196,-0.997151,2.676051,83.618638,188.91575,214.152375,180.088875,212.7425,88.463938,131.736125,226.553625,214.80275,211.513,201.323375,199.31175,225.008375,223.1345,2.314928
898,5.9755,1.4125,1.29,26.95,0.1275,1.2875,7.345,1.4125,1.29,0.1275,1.2875,10.6375,0.78738,0.989947,0.934405,0.918016,38596.1375,32740.5375,7307.54,1521.06625,50806.325,46436.675,37963.4875,29621.15,7106.425,149.155023,1.099786,0.779427,41804.6375,174.249375,64.169612,68.272075,60.05045,71.907112,41.73465,79.593625,64.755675,3.231444,-1.89773,2.120476,82.9042,189.0305,229.963,179.9085,197.328,84.273313,123.277875,235.913375,222.827375,219.52925,207.29625,203.0295,223.5735,221.743,3.327222
899,6.014,1.035,0.95,14.425,0.1125,0.885,4.4825,1.035,0.95,0.1125,0.885,9.835,0.781836,0.986937,0.934383,0.918628,28123.5375,34503.45,6651.78375,1883.63375,45954.2875,42102.375,34031.275,26557.1125,6517.39,600.67475,1.118826,0.778376,38142.525,189.514375,66.21045,68.870913,60.140937,72.246212,41.732988,79.807513,59.868075,2.938296,-1.803689,1.799304,82.209338,173.164875,237.124,179.72075,199.17,80.724412,136.81175,234.6475,221.34375,217.32175,205.967,199.837375,223.847,220.548875,2.60608
900,5.9295,0.6825,0.6725,49.12,0.0475,0.4375,10.7025,0.6825,0.6725,0.0475,0.4375,9.9325,0.629707,0.973099,0.927957,0.916991,37956.825,32910.3,7321.035,1927.04625,52522.7625,47691.45,37943.2,29645.2,6399.61875,704.995375,1.130345,0.780334,42970.1375,185.544875,64.938063,67.77935,59.983325,72.049487,41.683462,80.066187,54.962625,3.239999,-1.441401,2.15575,78.051937,180.997,240.38525,179.9935,197.033375,78.771338,136.849125,239.77825,226.293125,222.766625,209.894125,208.349375,223.809125,221.571875,2.452275
901,5.8995,0.59,0.5625,52.51,0.04,0.3175,11.25,0.59,0.5625,0.04,0.3175,9.83,0.892072,0.968355,0.924754,0.918802,37888.2125,34009.6,7488.73375,2070.27875,52290.4375,47017.9875,38008.8875,29630.55,6606.18125,511.386875,1.136641,0.780365,43189.05,191.554,65.453312,67.847425,60.084175,72.014025,42.163888,80.195513,52.142312,3.360038,-1.897544,2.144805,75.408275,179.931625,239.6925,179.936625,199.72975,76.491338,135.934875,239.744125,226.067125,222.542,209.751625,208.08525,229.812875,221.65225,2.648555
902,5.979,2.155,1.8925,48.0175,0.1475,1.3225,8.9875,2.155,1.8925,0.1475,1.3225,10.4325,0.84289,0.983089,0.943666,0.921524,39746.3,34778.3875,5613.2625,208.998794,50285.775,46522.0625,38619.3375,30191.275,6469.16375,629.221375,1.089841,0.780776,42075.425,194.365625,64.518175,67.622038,59.941213,72.0971,41.600763,80.329287,51.37685,1.640916,-3.225764,0.479327,75.270988,182.525875,180.4505,180.0225,205.0035,76.81375,136.60675,206.690875,200.307625,198.177375,192.102375,190.7505,219.69075,216.517875,2.181305
903,5.9925,3.165,2.775,52.4675,0.3175,2.255,9.675,3.165,2.775,0.3175,2.255,10.775,0.927991,0.982442,0.949274,0.92031,39072.4125,39180.65,4921,3.997329,50212.2125,46356.0875,39516.675,30874.7875,6754.25,344.267375,1.070667,0.780814,42317.9375,213.497,61.325625,68.066788,60.133063,72.047588,41.4624,80.331437,48.06725,2.61824,-2.03718,1.449044,108.141712,187.342375,178.29025,180.030625,200.293625,93.754762,150.392125,206.99825,200.201125,198.1175,191.87775,190.553125,222.17175,219.529,2.30997
904,6.032,14.55,18.8525,197.2725,3.7125,13.92,465.4775,8.585,10.1475,1.165,6.7025,10.545,1.004657,0.99046,0.949108,0.921095,39105.1875,39003.7625,4993.71,3.46438,49729.2625,46327.1375,39487.925,30807.7,6765.19875,341.980125,1.06669,0.77946,42149.1125,212.531,61.3743,67.305463,60.118462,71.361038,42.362563,80.80875,47.508063,2.45887,-2.232166,1.298848,105.16405,187.151,178.1455,180.272,200.068375,93.145938,149.815125,206.742875,200.037375,197.960625,191.8365,190.48,221.677375,219.18225,2.342379
905,6.0855,5.345,4.9925,43.04,1.615,4.68,47.52,5.345,4.9925,1.615,4.68,10.955,1.004657,0.99046,0.949108,0.921095,39105.1875,39003.7625,4993.71,3.46438,49729.2625,46327.1375,39487.925,30807.7,6765.19875,341.980125,1.06669,0.77946,42149.1125,212.531,61.3743,67.305463,60.118462,71.361038,42.362563,80.80875,47.508063,2.45887,-2.232166,1.298848,105.16405,187.151,178.1455,180.272,200.068375,93.145938,149.815125,206.742875,200.037375,197.960625,191.8365,190.48,221.677375,219.18225,2.342379
906,6.016,4.05,3.3975,30.7325,1.605,3.3925,8.085,4.05,3.3975,1.605,3.3925,10.835,1.004657,0.99046,0.949108,0.921095,39105.1875,39003.7625,4993.71,3.46438,49729.2625,46327.1375,39487.925,30807.7,6765.19875,341.980125,1.06669,0.77946,42149.1125,212.531,61.3743,67.305463,60.118462,71.361038,42.362563,80.80875,47.508063,2.45887,-2.232166,1.298848,105.16405,187.151,178.1455,180.272,200.068375,93.145938,149.815125,206.742875,200.037375,197.960625,191.8365,190.48,221.677375,219.18225,2.342379
907,5.976,3.78,3.145,29.785,1.8875,3.4475,6.7025,3.78,3.145,1.8875,3.4475,10.8725,1.768722,1.043201,0.943381,0.926961,38534.7875,33662.6375,6001.0675,306.283987,45519.7,44293.1625,38683.25,29811.925,7040.92125,160.01771,1.040219,0.769464,40273.85,190.079,61.938038,62.138825,60.024438,66.8685,41.502063,84.152862,42.09585,2.215263,-2.645463,1.017766,79.395075,183.21125,181.25225,181.8785,202.595125,83.035025,139.1435,207.233,200.303375,197.801625,192.3445,190.385,228.542,218.5205,2.424404
