Date,Octanol PPM ,Hexanol PPM ,Ethanol PPM ,Dodecanol PPM ,Decanol PPM ,Butanol PPM,%nC8OH,%nC6OH,%nC12OH,%nC10OH ,%Al2O3_bM
1/14/2015 4:00,0.93,0.84,40.36,0.34,0.76,35.09,0.93,0.84,0.34,0.76,10.29
1/14/2015 16:00,0.71,0.61,36.05,0.27,0.6,25.04,0.71,0.61,0.27,0.6,10.05
1/15/2015 4:00,0.65,0.62,26.22,0.24,0.5,22.1,0.65,0.62,0.24,0.5,10.64
1/15/2015 10:00,0.93,0.97,28.81,0.26,0.64,21.69,0.93,0.97,0.26,0.64,10.58
1/15/2015 16:00,1.22,1.18,26.86,0.34,0.93,20.12,1.22,1.18,0.34,0.93,10.65
1/15/2015 22:00,1.28,1.24,25.16,0.36,0.93,17.8,1.28,1.24,0.36,0.93,10.76
1/16/2015 4:00,1.04,1.07,31.75,0.36,0.78,20.54,1.04,1.07,0.36,0.78,10.75
1/16/2015 10:00,1.11,1.16,37.17,0.31,0.73,26.95,1.11,1.16,0.31,0.73,10.47
1/16/2015 16:00,2.08,2.56,159.7,0.95,2.06,280.81,2.08,2.56,0.95,2.06,10.53
1/16/2015 22:00,1.48,1.82,79.02,0.46,1.16,117.75,1.48,1.82,0.46,1.16,10.7
1/17/2015 4:00,0.96,1,35.66,0.23,0.74,34.64,0.96,1,0.23,0.74,10.7
1/17/2015 10:00,0.99,0.95,54.57,0.28,0.75,45.42,0.99,0.95,0.28,0.75,10.6
1/17/2015 16:00,1.31,1.3,39.67,0.42,1.03,33.02,1.31,1.3,0.42,1.03,10.68
1/17/2015 22:00,1.44,1.35,32.99,0.33,0.99,23.67,1.44,1.35,0.33,0.99,10.59
1/18/2015 4:00,1.28,1.22,40.32,0.42,0.96,30.24,1.28,1.22,0.42,0.96,10.67
1/18/2015 10:00,1.35,1.22,30.67,0.46,1.13,20.66,1.35,1.22,0.46,1.13,10.48
1/18/2015 16:00,1.79,1.58,36.94,0.48,1.36,25,1.79,1.58,0.48,1.36,10.47
1/18/2015 22:00,1.38,1.35,30.66,0.29,0.98,21.75,1.38,1.35,0.29,0.98,10.59
1/19/2015 4:00,0.96,0.89,29,0.19,0.69,21.19,0.96,0.89,0.19,0.69,10.57
1/19/2015 10:00,1.17,1.17,48.45,0.27,0.78,36.37,1.17,1.17,0.27,0.78,10.61
1/19/2015 16:00,1.31,1.22,31.09,0.4,1.01,21.48,1.31,1.22,0.4,1.01,10.58
1/19/2015 22:00,1.34,1.28,28.63,0.26,0.93,19.95,1.34,1.28,0.26,0.93,10.63
1/20/2015 4:00,0.81,0.77,31.47,0.2,0.62,22.3,0.81,0.77,0.2,0.62,10.62
1/20/2015 10:00,1.09,1.26,64.45,0.44,0.86,41.55,1.09,1.26,0.44,0.86,10.77
1/20/2015 16:00,1.19,1.33,62.58,0.46,0.93,38.29,1.19,1.33,0.46,0.93,10.63
1/20/2015 22:00,3.03,2.56,33.67,0.77,2.33,19.44,3.03,2.56,0.77,2.33,10.46
1/21/2015 4:00,3.72,3.33,56.34,1.64,3.12,25.07,3.72,3.33,1.64,3.12,10.34
1/21/2015 10:00,4.35,3.42,28.62,0.86,3.07,14.32,4.35,3.42,0.86,3.07,10.43
1/21/2015 16:00,1.32,1.37,62.72,1.1,1.34,155.14,1.32,1.37,1.1,1.34,10.57
1/21/2015 22:00,5.78,4.46,15.23,1.36,4.04,9.02,5.78,4.46,1.36,4.04,11.02
1/22/2015 4:00,5.74,4.77,12.5,1.4,3.95,7.71,5.74,4.77,1.4,3.95,11.19
1/22/2015 10:00,8.22,8.1,134.2,3.75,10.3,289.04,8.22,8.1,3.75,10.3,11.02
1/22/2015 16:00,6.74,6.31,32.83,1.77,5.07,81,6.74,6.31,1.77,5.07,11.24
1/22/2015 22:00,4.9,4.03,8.62,1.12,3.21,10.72,4.9,4.03,1.12,3.21,11.52
1/23/2015 4:00,6.38,4.77,3.77,1.5,4.5,5.48,6.38,4.77,1.5,4.5,11.58
1/23/2015 10:00,4.55,3.65,2.69,1.09,2.99,4.14,4.55,3.65,1.09,2.99,11.53
1/23/2015 16:00,1.32,1.35,64.35,1.12,1.33,153.81,1.32,1.35,1.12,1.33,11.56
1/23/2015 22:00,4.75,3.97,14.34,1.24,3.17,10.17,4.75,3.97,1.24,3.17,11.52
1/24/2015 4:00,3.71,3.45,15.25,1.05,2.52,9.51,3.71,3.45,1.05,2.52,11.62
1/24/2015 10:00,4.66,3.62,21.62,1.53,3.29,12.73,4.66,3.62,1.53,3.29,11.54
1/24/2015 16:00,6.4,5.04,19.63,1.91,4.59,12.81,6.4,5.04,1.91,4.59,11.33
1/24/2015 22:00,4.7,3.73,11.06,0.94,3.07,7.26,4.7,3.73,0.94,3.07,11.32
1/25/2015 4:00,4.7,3.71,11.76,1.17,3.32,7.28,4.7,3.71,1.17,3.32,11.28
1/25/2015 10:00,4.8,3.79,15.05,1.23,3.42,8.44,4.8,3.79,1.23,3.42,11.16
1/25/2015 16:00,6.52,4.93,18.8,1.69,4.6,10.1,6.52,4.93,1.69,4.6,11.2
1/25/2015 22:00,7.78,5.52,12.64,1.79,5.67,7.76,7.78,5.52,1.79,5.67,11.08
1/26/2015 4:00,4.92,3.84,11.05,1.3,3.71,6.18,4.92,3.84,1.3,3.71,11.1
1/26/2015 10:00,4.49,3.68,17.18,1.12,3.09,7.91,4.49,3.68,1.12,3.09,11.13
1/26/2015 16:00,6.28,4.98,13.46,1.43,4.18,7.63,6.28,4.98,1.43,4.18,11.09
1/26/2015 22:00,6.31,5.1,10.13,1.51,4.52,6.42,6.31,5.1,1.51,4.52,11.14
1/27/2015 4:00,6.25,4.87,10.9,1.35,4.34,6.46,6.25,4.87,1.35,4.34,11.2
1/27/2015 10:00,6.3,4.95,15.07,1.42,4.24,7.64,6.3,4.95,1.42,4.24,11.12
1/27/2015 16:00,7.06,5.89,17.76,1.5,4.63,8.34,7.06,5.89,1.5,4.63,11.06
1/27/2015 22:00,6.38,5.64,16.21,1.81,4.6,7.27,6.38,5.64,1.81,4.6,10.88
1/28/2015 4:00,5.33,4.21,5.03,1.47,3.88,3.96,5.33,4.21,1.47,3.88,11.09
1/28/2015 10:00,4.95,4.12,24.77,1.69,3.19,11.06,4.95,4.12,1.69,3.19,11.12
1/28/2015 16:00,6.53,5,14.43,1.37,3.99,7.62,6.53,5,1.37,3.99,11.07
1/28/2015 22:00,6.42,5.11,10.56,1.26,4.21,5.93,6.42,5.11,1.26,4.21,9.72
1/29/2015 4:00,6.73,5.3,15.68,1.91,4.84,7.29,6.73,5.3,1.91,4.84,11.19
1/29/2015 10:00,5.14,4.07,33.26,1.55,3.82,14.66,5.14,4.07,1.55,3.82,10.7
1/29/2015 16:00,4.84,4.18,32.69,1.8,3.71,12.98,4.84,4.18,1.8,3.71,10.39
1/29/2015 22:00,4.56,3.68,20.7,1.19,3.62,7.6,4.56,3.68,1.19,3.62,10.25
1/30/2015 4:00,4.17,3.44,14.41,1.73,3.73,5.74,4.17,3.44,1.73,3.73,10.34
1/30/2015 16:00,3.63,2.95,14.59,1.16,3.13,5.9,3.63,2.95,1.16,3.13,10.52
1/30/2015 22:00,4.11,3.49,13.6,1.16,3.31,7.1,4.11,3.49,1.16,3.31,10.92
1/31/2015 4:00,2.73,2.33,19.74,0.63,2.08,10.28,2.73,2.33,0.63,2.08,10.69
1/31/2015 10:00,3.37,2.57,18.42,0.84,2.74,8.99,3.37,2.57,0.84,2.74,10.68
1/31/2015 22:00,4.21,3.62,20.5,0.86,3.07,10.13,4.21,3.62,0.86,3.07,10.93
2/1/2015 4:00,3.03,2.56,22.02,0.76,2.33,10.16,3.03,2.56,0.76,2.33,11.06
2/1/2015 10:00,3.31,2.73,24.25,0.74,2.43,10.13,3.31,2.73,0.74,2.43,10.76
2/1/2015 16:00,4.33,3.53,20.2,0.84,3.22,8.57,4.33,3.53,0.84,3.22,10.48
2/1/2015 22:00,3.79,3.62,55.72,1.15,2.77,25.06,3.79,3.62,1.15,2.77,10.64
2/2/2015 4:00,2.78,2.32,18.38,0.65,2.1,8.49,2.78,2.32,0.65,2.1,10.67
2/2/2015 10:00,1.63,1.4,35.38,0.45,1.18,16.53,1.63,1.4,0.45,1.18,10.77
2/2/2015 16:00,2.32,1.98,36.97,0.84,1.92,16.37,2.32,1.98,0.84,1.92,10.62
2/2/2015 22:00,2.29,1.84,28.31,0.49,1.6,11.64,2.29,1.84,0.49,1.6,10.66
2/3/2015 4:00,1.99,1.79,38.28,0.66,1.58,14.75,1.99,1.79,0.66,1.58,10.89
2/3/2015 10:00,1.59,1.45,33.02,0.49,1.18,12.56,1.59,1.45,0.49,1.18,10.88
2/3/2015 16:00,2.39,2.01,22.78,0.44,1.73,10.37,2.39,2.01,0.44,1.73,10.85
2/3/2015 22:00,2.37,1.94,51.27,0.86,1.88,20.71,2.37,1.94,0.86,1.88,10.84
2/4/2015 4:00,4.49,6.86,65.81,1.9,4.19,242.7,4.49,6.86,1.9,4.19,10.78
2/4/2015 10:00,2.67,4.01,88.77,1.28,2.04,161.65,2.67,4.01,1.28,2.04,10.73
2/4/2015 16:00,3.6,4.3,52.57,0.97,2.67,114.1,3.6,4.3,0.97,2.67,10.68
2/4/2015 22:00,3.24,3.29,30.34,0.82,2.42,51.94,3.24,3.29,0.82,2.42,10.86
2/5/2015 4:00,3.47,3.08,26.83,1.18,2.98,34.6,3.47,3.08,1.18,2.98,10.84
2/5/2015 10:00,3.34,2.84,19.26,0.79,2.46,16.95,3.34,2.84,0.79,2.46,10.75
2/5/2015 16:00,3.37,2.82,20.28,0.8,2.61,15.37,3.37,2.82,0.8,2.61,11.07
2/5/2015 22:00,2.36,2.01,18.91,0.7,2.03,12.31,2.36,2.01,0.7,2.03,10.94
2/6/2015 4:00,1.62,1.35,19.97,0.65,1.56,12.44,1.62,1.35,0.65,1.56,11.15
2/6/2015 10:00,0.72,0.7,26.38,0.25,0.53,15.97,0.72,0.7,0.25,0.53,10.92
2/6/2015 16:00,1.61,1.63,40.17,0.52,1.22,24.58,1.61,1.63,0.52,1.22,10.87
2/6/2015 22:00,1.17,1.27,24.7,0.43,0.86,13.72,1.17,1.27,0.43,0.86,11.35
2/7/2015 4:00,0.95,1.15,45.81,0.28,0.64,20.85,0.95,1.15,0.28,0.64,10.78
2/7/2015 10:00,0.92,1.03,42.7,0.28,0.58,25.35,0.92,1.03,0.28,0.58,10.71
2/7/2015 16:00,1.38,1.35,27.95,0.37,0.98,13.56,1.38,1.35,0.37,0.98,10.54
2/7/2015 22:00,1.91,1.93,40.71,0.65,1.46,17.58,1.91,1.93,0.65,1.46,10.49
2/8/2015 4:00,1.34,1.31,28.66,0.3,0.97,13.19,1.34,1.31,0.3,0.97,10.4
2/8/2015 10:00,1.48,1.45,29.95,0.4,1.06,11.98,1.48,1.45,0.4,1.06,10.53
2/8/2015 16:00,1.86,1.74,27.86,0.63,1.57,11.09,1.86,1.74,0.63,1.57,10.52
2/8/2015 22:00,1.75,1.65,27.5,0.48,1.24,10.4,1.75,1.65,0.48,1.24,10.39
2/9/2015 4:00,1.91,1.97,45.92,0.9,1.53,17.21,1.91,1.97,0.9,1.53,10.22
2/9/2015 10:00,2,1.88,42.73,0.69,1.63,14.59,2,1.88,0.69,1.63,10.36
2/9/2015 16:00,2.3,2.02,27.88,0.79,1.82,9.8,2.3,2.02,0.79,1.82,10.29
2/9/2015 22:00,2.41,2.25,27.76,0.67,1.78,9.83,2.41,2.25,0.67,1.78,10.33
2/10/2015 4:00,1.61,1.57,35.64,0.58,1.26,13.17,1.61,1.57,0.58,1.26,10.44
2/10/2015 10:00,1.46,1.31,55.37,0.47,1.15,23.78,1.46,1.31,0.47,1.15,10.37
2/10/2015 16:00,1.87,1.75,49.85,0.8,1.76,19.93,1.87,1.75,0.8,1.76,10.52
2/10/2015 22:00,1.77,1.72,38.43,0.47,1.28,15.61,1.77,1.72,0.47,1.28,10.55
2/11/2015 4:00,1.06,1.05,62.03,0.44,0.81,28.79,1.06,1.05,0.44,0.81,10.67
2/11/2015 10:00,1.03,1.02,144.7,0.67,0.84,94.46,1.03,1.02,0.67,0.84,10.49
2/11/2015 16:00,1.67,1.66,100.6,1.56,1.94,69.45,1.67,1.66,1.56,1.94,10.6
2/11/2015 22:00,1.71,1.69,45.53,0.61,1.34,23.86,1.71,1.69,0.61,1.34,10.53
2/12/2015 4:00,1.16,1.07,40.75,0.51,0.99,18.1,1.16,1.07,0.51,0.99,10.54
2/12/2015 10:00,2.19,2.1,99.46,1.05,1.81,41.7,2.19,2.1,1.05,1.81,10.28
2/12/2015 16:00,1.77,1.97,99.77,0.96,1.19,41.49,1.77,1.97,0.96,1.19,10.41
2/12/2015 22:00,1.37,1.26,29.52,0.56,1.12,11.96,1.37,1.26,0.56,1.12,10.75
2/13/2015 4:00,1.04,1.11,57.4,0.51,0.86,24.27,1.04,1.11,0.51,0.86,10.59
2/13/2015 10:00,2.84,2.41,41.24,0.9,2.08,12.02,2.84,2.41,0.9,2.08,10.5
2/13/2015 16:00,3.79,3.02,27.4,1.54,2.89,12.77,3.79,3.02,1.54,2.89,10.78
2/13/2015 22:00,3.06,2.59,12.46,0.75,1.96,7.08,3.06,2.59,0.75,1.96,10.76
2/14/2015 4:00,3.49,2.74,34.67,1.52,2.82,14.32,3.49,2.74,1.52,2.82,11.02
2/14/2015 10:00,4.32,3.92,63.39,1.75,3.61,48.56,4.32,3.92,1.75,3.61,10.95
2/14/2015 16:00,9.61,13.3,132.8,4.54,8.52,264.22,9.61,13.3,4.54,8.52,10.92
2/14/2015 22:00,6.09,5.69,45.45,1.98,4.81,57.38,6.09,5.69,1.98,4.81,10.95
2/15/2015 4:00,4.75,4.02,31.48,1.32,3.4,23.73,4.75,4.02,1.32,3.4,10.98
2/15/2015 10:00,0.41,0.62,6.72,0.55,0.71,22.92,2.53,3.86,3.44,4.43,11.02
2/15/2015 10:00,15.79,24.11,261.8,21.48,27.63,893.32,2.53,3.86,3.44,4.43,11.02
2/15/2015 16:00,5.7,5.51,42.09,1.55,4.04,73.85,5.7,5.51,1.55,4.04,11.1
2/15/2015 22:00,5.41,4.53,22.16,1.17,3.71,23.66,5.41,4.53,1.17,3.71,11.06
2/16/2015 4:00,5.3,4.27,20.73,1.43,3.62,14.95,5.3,4.27,1.43,3.62,11.11
2/16/2015 10:00,5.64,4.71,20.92,1.63,3.79,11.51,5.64,4.71,1.63,3.79,11.08
2/16/2015 16:00,5.33,4.64,17.94,1.52,3.62,9.98,5.33,4.64,1.52,3.62,11.03
2/16/2015 22:00,4.62,3.59,10.15,0.91,3.13,6.81,4.62,3.59,0.91,3.13,11.25
2/17/2015 4:00,4.3,3.43,15.1,1.05,3.02,7.98,4.3,3.43,1.05,3.02,11.24
2/17/2015 10:00,4.76,3.79,13.81,1.1,3.1,7.2,4.76,3.79,1.1,3.1,11.21
2/17/2015 16:00,4.8,3.88,14.77,1.02,3.09,7.17,4.8,3.88,1.02,3.09,11.28
2/17/2015 22:00,6.02,4.57,14.92,1.44,4.14,7.23,6.02,4.57,1.44,4.14,11.22
2/18/2015 4:00,5.98,4.42,10.59,1.41,4.15,6.32,5.98,4.42,1.41,4.15,11.26
2/18/2015 10:00,4.9,3.96,36.93,2.92,3.46,15.97,4.9,3.96,2.92,3.46,11.4
2/18/2015 16:00,5.1,4.18,15.79,1.89,3.62,8.51,5.1,4.18,1.89,3.62,11.14
2/18/2015 22:00,5.34,3.98,10.59,1.23,3.62,6.37,5.34,3.98,1.23,3.62,11.23
2/19/2015 4:00,5.17,3.89,7.67,1.33,3.5,4.92,5.17,3.89,1.33,3.5,11.39
2/19/2015 10:00,4.78,3.78,16.88,1.47,3.68,9.82,4.78,3.78,1.47,3.68,11.15
2/19/2015 16:00,4.42,3.6,16.56,1.1,3.22,11.78,4.42,3.6,1.1,3.22,10.96
2/19/2015 22:00,2.5,1.95,7.18,0.89,2.02,4.98,2.5,1.95,0.89,2.02,10.57
2/20/2015 4:00,4.36,3.3,8.97,1.29,3.76,7.66,4.36,3.3,1.29,3.76,10.15
2/20/2015 10:00,5.57,3.62,24.94,3.54,8.17,168.29,5.57,3.62,3.54,8.17,7.96
2/20/2015 16:00,4.22,5.2,49.01,1.43,3.67,315.74,4.22,5.2,1.43,3.67,10.31
2/20/2015 22:00,4.27,4.68,30.23,0.91,3.2,195.57,4.27,4.68,0.91,3.2,10.34
2/21/2015 4:00,4.34,4.11,21.27,1.19,3.31,101.45,4.34,4.11,1.19,3.31,10.35
2/21/2015 10:00,4.32,3.71,13.39,1.2,3.34,29.98,4.32,3.71,1.2,3.34,10.61
2/21/2015 16:00,4.42,3.84,11.1,1.3,3.32,14.85,4.42,3.84,1.3,3.32,10.64
2/21/2015 22:00,5.11,4.32,11.96,1.25,3.79,9.33,5.11,4.32,1.25,3.79,10.76
2/22/2015 4:00,6.61,6.12,20.95,2.15,5.09,12.94,6.61,6.12,2.15,5.09,10.75
2/22/2015 10:00,5.89,4.82,19.87,1.56,4.3,10.97,5.89,4.82,1.56,4.3,10.97
2/22/2015 16:00,5.5,4.65,13.97,1.5,4.06,8.2,5.5,4.65,1.5,4.06,10.94
2/22/2015 22:00,4.23,3.34,9.58,0.93,3.17,5.43,4.23,3.34,0.93,3.17,10.84
2/23/2015 4:00,1.91,1.58,22.44,0.57,1.47,11.46,1.91,1.58,0.57,1.47,10.99
2/23/2015 10:00,2.11,1.65,35.47,0.69,1.78,18.22,2.11,1.65,0.69,1.78,10.77
2/23/2015 16:00,1.81,1.34,34.75,0.59,1.48,18.71,1.81,1.34,0.59,1.48,11.04
2/23/2015 22:00,1.41,1.16,26.01,0.33,1.06,13.22,1.41,1.16,0.33,1.06,11.3
2/24/2015 4:00,1.27,1,26.71,0.35,0.93,14.41,1.27,1,0.35,0.93,11.08
2/24/2015 10:00,1.64,1.35,49.88,0.53,1.21,28.32,1.64,1.35,0.53,1.21,11.14
2/24/2015 16:00,5.17,4.2,27.04,1.46,4.18,14.48,5.17,4.2,1.46,4.18,10.81
2/24/2015 22:00,3.5,2.96,18.14,0.72,2.44,9.83,3.5,2.96,0.72,2.44,11.28
2/25/2015 4:00,2.36,1.85,19.99,0.57,1.72,9.79,2.36,1.85,0.57,1.72,11.1
2/25/2015 10:00,3.21,2.42,21.19,1.09,2.76,9.93,3.21,2.42,1.09,2.76,11.33
2/25/2015 16:00,1.36,1.82,23.35,0.43,0.89,9.91,1.36,1.82,0.43,0.89,11.15
2/25/2015 22:00,2.55,2.04,17.92,0.87,2.23,8.23,2.55,2.04,0.87,2.23,11.21
2/26/2015 4:00,2.68,2.25,22.03,0.73,1.99,9.63,2.68,2.25,0.73,1.99,11.35
2/26/2015 10:00,3.18,2.62,34.41,1.14,2.71,14.44,3.18,2.62,1.14,2.71,11.06
2/26/2015 16:00,5.21,4.18,36.58,1.53,4.2,13.69,5.21,4.18,1.53,4.2,11.17
2/26/2015 22:00,3.57,3.08,18.8,1.12,2.59,8.92,3.57,3.08,1.12,2.59,11.14
2/27/2015 4:00,2.37,1.9,13.62,0.73,1.76,6.77,2.37,1.9,0.73,1.76,11.2
2/27/2015 10:00,2.09,1.62,37.71,0.72,1.41,26.31,2.09,1.62,0.72,1.41,10.92
2/27/2015 16:00,3.07,2.58,35.05,1.63,2.35,21.69,3.07,2.58,1.63,2.35,11.17
2/27/2015 22:00,11.75,41.52,283.7,3.61,8.66,1526.22,11.75,41.52,3.61,8.66,10.97
2/28/2015 4:00,4.01,5.26,52.18,1.2,2.93,115.05,4.01,5.26,1.2,2.93,10.94
2/28/2015 10:00,2.1,2.21,86.02,1.67,1.64,74.1,2.1,2.21,1.67,1.64,10.96
2/28/2015 16:00,3.09,3.1,41.12,0.88,2.32,42.04,3.09,3.1,0.88,2.32,10.92
2/28/2015 22:00,3.74,3.94,38.57,0.91,3,61.24,3.74,3.94,0.91,3,11.04
3/1/2015 4:00,2.43,2.41,24.83,0.71,1.9,31.01,2.43,2.41,0.71,1.9,10.75
3/1/2015 10:00,1.66,1.55,43.35,0.38,1.21,36.08,1.66,1.55,0.38,1.21,10.86
3/1/2015 22:00,1.55,1.46,61.24,0.7,1.26,46.29,1.55,1.46,0.7,1.26,9.62
3/2/2015 4:00,1.6,1.35,42.03,0.53,1.28,26.48,1.6,1.35,0.53,1.28,9.36
3/2/2015 10:00,1.27,1.09,35.21,0.34,0.99,24.57,1.27,1.09,0.34,0.99,9.47
3/2/2015 16:00,1.18,1.06,24.1,0.31,0.98,15.1,1.18,1.06,0.31,0.98,10.16
3/2/2015 22:00,1.23,1.11,24.89,0.33,0.95,14.98,1.23,1.11,0.33,0.95,9.68
3/3/2015 4:00,1.09,1,55.76,0.45,0.93,39.27,1.09,1,0.45,0.93,9.75
3/3/2015 10:00,0.8,0.75,50.88,0.28,0.66,38.39,0.8,0.75,0.28,0.66,9.84
3/3/2015 16:00,1.33,1.17,65.97,1.17,1.33,49.17,1.33,1.17,1.17,1.33,9.54
3/3/2015 22:00,2.08,1.58,46.8,0.72,1.83,29.15,2.08,1.58,0.72,1.83,9.98
3/4/2015 4:00,1.86,1.46,41.03,0.62,1.53,24.08,1.86,1.46,0.62,1.53,10.11
3/4/2015 10:00,2.13,1.85,46.15,0.48,1.6,25.69,2.13,1.85,0.48,1.6,10.29
3/4/2015 16:00,2.11,1.93,53.25,0.55,1.6,27.18,2.11,1.93,0.55,1.6,10.52
3/4/2015 22:00,2.47,2.15,58.91,0.67,1.82,35.28,2.47,2.15,0.67,1.82,10.69
3/5/2015 4:00,2.85,2.48,66.86,1.13,2.5,33.23,2.85,2.48,1.13,2.5,10.5
3/5/2015 10:00,1.72,1.58,31.16,0.54,1.41,18.54,1.72,1.58,0.54,1.41,10.69
3/5/2015 16:00,1.16,1.15,44.6,0.48,0.99,24.4,1.16,1.15,0.48,0.99,10.21
3/5/2015 22:00,1.26,1.21,34.32,0.57,1.12,19.45,1.26,1.21,0.57,1.12,9.9
3/6/2015 4:00,0.6,0.54,18.31,0.31,0.63,10.92,0.6,0.54,0.31,0.63,10.26
3/6/2015 10:00,0.87,0.92,72.87,0.32,0.63,44.14,0.87,0.92,0.32,0.63,10.25
3/6/2015 16:00,0.61,0.58,48.57,0.25,0.51,34.03,0.61,0.58,0.25,0.51,9.93
3/6/2015 22:00,0.77,0.73,27.03,0.28,0.6,17.48,0.77,0.73,0.28,0.6,9.75
3/7/2015 4:00,0.86,0.87,50.55,0.36,0.68,27.85,0.86,0.87,0.36,0.68,9.62
3/7/2015 10:00,4.69,13.06,230.3,2.61,4.16,865.74,4.69,13.06,2.61,4.16,9.54
3/7/2015 16:00,15.78,42.76,378.1,4.89,11.28,1620.61,15.78,42.76,4.89,11.28,9.63
3/7/2015 22:00,5.43,11.69,116.2,1.32,3.97,395.06,5.43,11.69,1.32,3.97,9.78
3/8/2015 4:00,10.48,29.64,407.5,4.41,9,2071.57,10.48,29.64,4.41,9,9.77
3/8/2015 10:00,3.97,6.88,124.5,2.36,3.67,388.32,3.97,6.88,2.36,3.67,9.99
3/8/2015 22:00,4.08,5.18,197.8,2.88,5.31,389.4,4.08,5.18,2.88,5.31,9.9
3/9/2015 4:00,3.06,3.3,49.8,1.58,3.29,120.76,3.06,3.3,1.58,3.29,10.12
3/9/2015 10:00,3.14,3.06,40.63,0.97,2.82,73.18,3.14,3.06,0.97,2.82,10.04
3/9/2015 16:00,4.5,4.24,69.34,2.01,4.98,132.07,4.5,4.24,2.01,4.98,9.87
3/9/2015 22:00,0,0,0.18,0.02,0,0.25,0,0,0.02,0,10.65
3/10/2015 4:00,4.55,4,57.72,2.61,6.1,92.15,4.55,4,2.61,6.1,10.32
3/10/2015 16:00,6.21,10.39,78.24,1.76,5.11,368.63,6.21,10.39,1.76,5.11,10.44
3/10/2015 22:00,5.7,5.04,27.66,3.01,5.62,88.07,5.7,5.04,3.01,5.62,10.5
3/11/2015 4:00,3.37,2.8,16.93,1.22,2.77,22.92,3.37,2.8,1.22,2.77,10.75
3/11/2015 10:00,3.1,2.54,10.85,0.6,2.14,10.61,3.1,2.54,0.6,2.14,10.5
3/11/2015 16:00,2.73,2.31,12.98,0.71,2.23,7.94,2.73,2.31,0.71,2.23,10.73
3/11/2015 22:00,2.74,2.25,11.58,0.55,1.89,7.26,2.74,2.25,0.55,1.89,10.72
3/12/2015 4:00,2.59,2.2,12.25,0.84,2.12,6.25,2.59,2.2,0.84,2.12,10.76
3/12/2015 10:00,2.51,2.19,9.41,0.51,1.8,5.11,2.51,2.19,0.51,1.8,10.88
3/12/2015 16:00,3.88,3.4,17.28,1.08,2.83,7.95,3.88,3.4,1.08,2.83,10.7
3/12/2015 22:00,3.92,3.31,15.01,0.93,2.9,6.96,3.92,3.31,0.93,2.9,10.59
3/13/2015 4:00,2.88,2.39,19.17,0.95,2.22,7.6,2.88,2.39,0.95,2.22,10.59
3/13/2015 16:00,3.9,3.43,14.44,0.97,3.23,13.29,3.9,3.43,0.97,3.23,10.49
3/13/2015 22:00,3.9,3.1,8.46,0.77,2.78,8.56,3.9,3.1,0.77,2.78,10.33
3/14/2015 4:00,3.77,3.13,7.09,0.83,2.69,7.82,3.77,3.13,0.83,2.69,10.67
3/14/2015 10:00,4.79,4.27,99.24,3.99,4.64,84.15,4.79,4.27,3.99,4.64,10.77
3/14/2015 16:00,10.04,20.77,195.3,3.32,7.72,847.02,10.04,20.77,3.32,7.72,11
3/14/2015 22:00,6.57,8.78,100.1,2.1,5.58,272.1,6.57,8.78,2.1,5.58,10.52
3/15/2015 4:00,8.67,15.24,116.6,2.01,6.42,584.32,8.67,15.24,2.01,6.42,10.6
3/15/2015 10:00,5.55,6.16,51.92,1.61,4.08,129.75,5.55,6.16,1.61,4.08,10.57
3/15/2015 10:00,5.55,6.16,51.92,1.61,4.08,129.75,5.55,6.16,1.61,4.08,10.57
3/15/2015 16:00,6.71,6.07,33.83,2.7,5.26,56.75,6.71,6.07,2.7,5.26,10.84
3/15/2015 22:00,6.42,5.06,14.76,1.34,4.68,17.18,6.42,5.06,1.34,4.68,10.38
3/16/2015 4:00,10.43,11.51,115.1,4.09,9.91,269.71,10.43,11.51,4.09,9.91,10.27
3/16/2015 10:00,4.64,3.92,31.94,1.24,3.53,35.27,4.64,3.92,1.24,3.53,10.2
3/16/2015 16:00,8.5,9.04,127.5,3.04,8.15,224.83,8.5,9.04,3.04,8.15,10.16
3/16/2015 22:00,6.74,5.79,40.42,2,5.58,58.95,6.74,5.79,2,5.58,9.89
3/17/2015 4:00,5.18,4.24,21.53,1.21,3.94,23.45,5.18,4.24,1.21,3.94,10.05
3/17/2015 10:00,9.52,15.66,141.1,3.38,8.23,533.56,9.52,15.66,3.38,8.23,10.37
3/17/2015 16:00,6.52,7.53,47.42,1.75,5,143.06,6.52,7.53,1.75,5,10.45
3/17/2015 22:00,6.2,5.27,21.73,1.52,4.85,37.29,6.2,5.27,1.52,4.85,9.93
3/18/2015 4:00,7.69,4.05,35.23,5.38,8.31,22.83,7.69,4.05,5.38,8.31,10.45
3/18/2015 10:00,8.82,9.64,235.4,4.18,11.32,294.52,8.82,9.64,4.18,11.32,9.89
3/18/2015 16:00,6.5,5.84,90.66,2.59,6.24,90.94,6.5,5.84,2.59,6.24,9.99
3/18/2015 22:00,6.05,4.92,37.94,2.05,4.69,23.87,6.05,4.92,2.05,4.69,9.86
3/19/2015 4:00,5.44,4.16,15.12,1.6,3.92,9.28,5.44,4.16,1.6,3.92,10.24
3/19/2015 10:00,4.52,3.53,53.98,3.54,3.59,21.34,4.52,3.53,3.54,3.59,9.93
3/19/2015 16:00,5.87,4.49,21.52,1.86,4.18,8.16,5.87,4.49,1.86,4.18,7.48
